Date,Is_NationalHoliday,Is_Weekend,Is_Event,Is_SchoolHoliday,Is_Fasting,Is_Bridge,Is_Holiday,Holiday_Duration,Days_of_Holiday,Distance_to_Holiday,Day_of_Week,Day_of_Month,Month,Year,Occupancy Rate,Room Type,Arrangement,ARR_pred
2026-03-31,False,False,False,False,False,False,False,0,0,3,1,31,3,2026,0.5775678754267868,Deluxe,RB,611407.3033194588
2026-03-31,False,False,False,False,False,False,False,0,0,3,1,31,3,2026,0.5775678754267868,Deluxe,RO,539539.8713399662
2026-03-31,False,False,False,False,False,False,False,0,0,3,1,31,3,2026,0.5775678754267868,Executive Suite,RB,1591692.9827971833
2026-03-31,False,False,False,False,False,False,False,0,0,3,1,31,3,2026,0.5775678754267868,Suite,RB,1503167.9128164453
2026-03-31,False,False,False,False,False,False,False,0,0,3,1,31,3,2026,0.5775678754267868,Family Suite,RB,5479340.8715625
2026-03-31,False,False,False,False,False,False,False,0,0,3,1,31,3,2026,0.5775678754267868,Executive Suite,RO,1553895.384919848
2026-03-31,False,False,False,False,False,False,False,0,0,3,1,31,3,2026,0.5775678754267868,Family Suite,RO,3919112.924952381
2026-04-01,False,False,False,False,False,False,False,0,0,2,2,1,4,2026,0.6397894998549389,Deluxe,RB,669394.6597516102
2026-04-01,False,False,False,False,False,False,False,0,0,2,2,1,4,2026,0.6397894998549389,Deluxe,RO,595452.183768059
2026-04-01,False,False,False,False,False,False,False,0,0,2,2,1,4,2026,0.6397894998549389,Executive Suite,RB,1588072.0555896116
2026-04-01,False,False,False,False,False,False,False,0,0,2,2,1,4,2026,0.6397894998549389,Suite,RB,1676757.0136175987
2026-04-01,False,False,False,False,False,False,False,0,0,2,2,1,4,2026,0.6397894998549389,Family Suite,RB,4952220.998440973
2026-04-01,False,False,False,False,False,False,False,0,0,2,2,1,4,2026,0.6397894998549389,Executive Suite,RO,1515165.8657863925
2026-04-01,False,False,False,False,False,False,False,0,0,2,2,1,4,2026,0.6397894998549389,Family Suite,RO,3515581.4889092273
2026-04-02,False,False,False,False,False,False,False,0,0,1,3,2,4,2026,0.6446485838372397,Deluxe,RB,680126.3522288863
2026-04-02,False,False,False,False,False,False,False,0,0,1,3,2,4,2026,0.6446485838372397,Deluxe,RO,605697.1032341607
2026-04-02,False,False,False,False,False,False,False,0,0,1,3,2,4,2026,0.6446485838372397,Executive Suite,RB,1628653.5271634897
2026-04-02,False,False,False,False,False,False,False,0,0,1,3,2,4,2026,0.6446485838372397,Suite,RB,1701527.8660171886
2026-04-02,False,False,False,False,False,False,False,0,0,1,3,2,4,2026,0.6446485838372397,Family Suite,RB,5007609.385379961
2026-04-02,False,False,False,False,False,False,False,0,0,1,3,2,4,2026,0.6446485838372397,Executive Suite,RO,1553176.4031212418
2026-04-02,False,False,False,False,False,False,False,0,0,1,3,2,4,2026,0.6446485838372397,Family Suite,RO,3532501.4352901797
2026-04-03,True,False,False,False,False,False,True,3,1,0,4,3,4,2026,0.7061611465605064,Deluxe,RB,794436.8398684748
2026-04-03,True,False,False,False,False,False,True,3,1,0,4,3,4,2026,0.7061611465605064,Deluxe,RO,692263.490188596
2026-04-03,True,False,False,False,False,False,True,3,1,0,4,3,4,2026,0.7061611465605064,Executive Suite,RB,1723952.8588560221
2026-04-03,True,False,False,False,False,False,True,3,1,0,4,3,4,2026,0.7061611465605064,Suite,RB,2022026.5559944145
2026-04-03,True,False,False,False,False,False,True,3,1,0,4,3,4,2026,0.7061611465605064,Family Suite,RB,5297953.024756449
2026-04-03,True,False,False,False,False,False,True,3,1,0,4,3,4,2026,0.7061611465605064,Executive Suite,RO,1656305.8553267603
2026-04-03,True,False,False,False,False,False,True,3,1,0,4,3,4,2026,0.7061611465605064,Family Suite,RO,3769450.759650299
2026-04-04,False,True,False,False,False,False,True,3,2,0,5,4,4,2026,0.7266215584208762,Deluxe,RB,851137.1082869291
2026-04-04,False,True,False,False,False,False,True,3,2,0,5,4,4,2026,0.7266215584208762,Deluxe,RO,692508.3027753986
2026-04-04,False,True,False,False,False,False,True,3,2,0,5,4,4,2026,0.7266215584208762,Executive Suite,RB,1653612.6208116824
2026-04-04,False,True,False,False,False,False,True,3,2,0,5,4,4,2026,0.7266215584208762,Suite,RB,1983534.8686484895
2026-04-04,False,True,False,False,False,False,True,3,2,0,5,4,4,2026,0.7266215584208762,Family Suite,RB,5160145.802854166
2026-04-04,False,True,False,False,False,False,True,3,2,0,5,4,4,2026,0.7266215584208762,Executive Suite,RO,1587187.434800186
2026-04-04,False,True,False,False,False,False,True,3,2,0,5,4,4,2026,0.7266215584208762,Family Suite,RO,3720497.820930061
2026-04-05,True,True,False,False,False,False,True,3,3,0,6,5,4,2026,0.4435270237049576,Deluxe,RB,771571.5783714477
2026-04-05,True,True,False,False,False,False,True,3,3,0,6,5,4,2026,0.4435270237049576,Deluxe,RO,693672.6418404036
2026-04-05,True,True,False,False,False,False,True,3,3,0,6,5,4,2026,0.4435270237049576,Executive Suite,RB,1470083.4643203393
2026-04-05,True,True,False,False,False,False,True,3,3,0,6,5,4,2026,0.4435270237049576,Suite,RB,1279684.4630021194
2026-04-05,True,True,False,False,False,False,True,3,3,0,6,5,4,2026,0.4435270237049576,Family Suite,RB,5502856.870614584
2026-04-05,True,True,False,False,False,False,True,3,3,0,6,5,4,2026,0.4435270237049576,Executive Suite,RO,1723123.9270418629
2026-04-05,True,True,False,False,False,False,True,3,3,0,6,5,4,2026,0.4435270237049576,Family Suite,RO,3963434.4712053593
2026-04-06,False,False,False,False,False,False,False,0,0,1,0,6,4,2026,0.44272009129112516,Deluxe,RB,770701.3130563167
2026-04-06,False,False,False,False,False,False,False,0,0,1,0,6,4,2026,0.44272009129112516,Deluxe,RO,650711.2913858439
2026-04-06,False,False,False,False,False,False,False,0,0,1,0,6,4,2026,0.44272009129112516,Executive Suite,RB,1294476.1557118283
2026-04-06,False,False,False,False,False,False,False,0,0,1,0,6,4,2026,0.44272009129112516,Suite,RB,1240935.349451608
2026-04-06,False,False,False,False,False,False,False,0,0,1,0,6,4,2026,0.44272009129112516,Family Suite,RB,5119248.7221205365
2026-04-06,False,False,False,False,False,False,False,0,0,1,0,6,4,2026,0.44272009129112516,Executive Suite,RO,1689712.5320161688
2026-04-06,False,False,False,False,False,False,False,0,0,1,0,6,4,2026,0.44272009129112516,Family Suite,RO,3700297.5512351184
2026-04-07,False,False,False,False,False,False,False,0,0,2,1,7,4,2026,0.52904045297535,Deluxe,RB,796019.3992917524
2026-04-07,False,False,False,False,False,False,False,0,0,2,1,7,4,2026,0.52904045297535,Deluxe,RO,724687.4771605198
2026-04-07,False,False,False,False,False,False,False,0,0,2,1,7,4,2026,0.52904045297535,Executive Suite,RB,1432079.3405333608
2026-04-07,False,False,False,False,False,False,False,0,0,2,1,7,4,2026,0.52904045297535,Suite,RB,1471520.5121097504
2026-04-07,False,False,False,False,False,False,False,0,0,2,1,7,4,2026,0.52904045297535,Family Suite,RB,5085261.704669643
2026-04-07,False,False,False,False,False,False,False,0,0,2,1,7,4,2026,0.52904045297535,Executive Suite,RO,1514869.8195038808
2026-04-07,False,False,False,False,False,False,False,0,0,2,1,7,4,2026,0.52904045297535,Family Suite,RO,3705521.6215922614
2026-04-08,False,False,False,False,False,False,False,0,0,3,2,8,4,2026,0.5118301364578638,Deluxe,RB,830257.5768711737
2026-04-08,False,False,False,False,False,False,False,0,0,3,2,8,4,2026,0.5118301364578638,Deluxe,RO,744211.8221384168
2026-04-08,False,False,False,False,False,False,False,0,0,3,2,8,4,2026,0.5118301364578638,Executive Suite,RB,1403621.3399524894
2026-04-08,False,False,False,False,False,False,False,0,0,3,2,8,4,2026,0.5118301364578638,Suite,RB,1443329.7121078833
2026-04-08,False,False,False,False,False,False,False,0,0,3,2,8,4,2026,0.5118301364578638,Family Suite,RB,4844111.9996041665
2026-04-08,False,False,False,False,False,False,False,0,0,3,2,8,4,2026,0.5118301364578638,Executive Suite,RO,1495535.973217778
2026-04-08,False,False,False,False,False,False,False,0,0,3,2,8,4,2026,0.5118301364578638,Family Suite,RO,3562379.9672113103
2026-04-09,False,False,False,False,False,False,False,0,0,4,3,9,4,2026,0.4255000760903681,Deluxe,RB,859665.5569887267
2026-04-09,False,False,False,False,False,False,False,0,0,4,3,9,4,2026,0.4255000760903681,Deluxe,RO,766033.2507313723
2026-04-09,False,False,False,False,False,False,False,0,0,4,3,9,4,2026,0.4255000760903681,Executive Suite,RB,1441137.3451863318
2026-04-09,False,False,False,False,False,False,False,0,0,4,3,9,4,2026,0.4255000760903681,Suite,RB,1245344.4981630642
2026-04-09,False,False,False,False,False,False,False,0,0,4,3,9,4,2026,0.4255000760903681,Family Suite,RB,4984227.484970238
2026-04-09,False,False,False,False,False,False,False,0,0,4,3,9,4,2026,0.4255000760903681,Executive Suite,RO,1732720.9427700245
2026-04-09,False,False,False,False,False,False,False,0,0,4,3,9,4,2026,0.4255000760903681,Family Suite,RO,3646838.658488096
2026-04-10,False,False,False,False,False,False,False,0,0,5,4,10,4,2026,0.4453791191234302,Deluxe,RB,865154.6500134094
2026-04-10,False,False,False,False,False,False,False,0,0,5,4,10,4,2026,0.4453791191234302,Deluxe,RO,778725.2593294944
2026-04-10,False,False,False,False,False,False,False,0,0,5,4,10,4,2026,0.4453791191234302,Executive Suite,RB,1503502.0652890182
2026-04-10,False,False,False,False,False,False,False,0,0,5,4,10,4,2026,0.4453791191234302,Suite,RB,1229293.5578783732
2026-04-10,False,False,False,False,False,False,False,0,0,5,4,10,4,2026,0.4453791191234302,Family Suite,RB,4953567.747500001
2026-04-10,False,False,False,False,False,False,False,0,0,5,4,10,4,2026,0.4453791191234302,Executive Suite,RO,1720399.7759369402
2026-04-10,False,False,False,False,False,False,False,0,0,5,4,10,4,2026,0.4453791191234302,Family Suite,RO,3619680.5734285726
2026-04-11,False,True,False,False,False,False,False,0,0,6,5,11,4,2026,0.4812467221018954,Deluxe,RB,864218.4221272797
2026-04-11,False,True,False,False,False,False,False,0,0,6,5,11,4,2026,0.4812467221018954,Deluxe,RO,774158.7816821152
2026-04-11,False,True,False,False,False,False,False,0,0,6,5,11,4,2026,0.4812467221018954,Executive Suite,RB,1588310.3226712244
2026-04-11,False,True,False,False,False,False,False,0,0,6,5,11,4,2026,0.4812467221018954,Suite,RB,1392347.8777259022
2026-04-11,False,True,False,False,False,False,False,0,0,6,5,11,4,2026,0.4812467221018954,Family Suite,RB,5048467.975863097
2026-04-11,False,True,False,False,False,False,False,0,0,6,5,11,4,2026,0.4812467221018954,Executive Suite,RO,1653315.1660480208
2026-04-11,False,True,False,False,False,False,False,0,0,6,5,11,4,2026,0.4812467221018954,Family Suite,RO,3655979.9888154776
2026-04-12,False,True,False,False,False,False,False,0,0,7,6,12,4,2026,0.44777938412131063,Deluxe,RB,844940.571545107
2026-04-12,False,True,False,False,False,False,False,0,0,7,6,12,4,2026,0.44777938412131063,Deluxe,RO,758830.6686699141
2026-04-12,False,True,False,False,False,False,False,0,0,7,6,12,4,2026,0.44777938412131063,Executive Suite,RB,1452250.85003845
2026-04-12,False,True,False,False,False,False,False,0,0,7,6,12,4,2026,0.44777938412131063,Suite,RB,1222758.2922262433
2026-04-12,False,True,False,False,False,False,False,0,0,7,6,12,4,2026,0.44777938412131063,Family Suite,RB,5109608.866383931
2026-04-12,False,True,False,False,False,False,False,0,0,7,6,12,4,2026,0.44777938412131063,Executive Suite,RO,1699958.8669415202
2026-04-12,False,True,False,False,False,False,False,0,0,7,6,12,4,2026,0.44777938412131063,Family Suite,RO,3705587.2670446443
2026-04-13,False,False,False,False,False,False,False,0,0,8,0,13,4,2026,0.47412774017173576,Deluxe,RB,803506.3464967726
2026-04-13,False,False,False,False,False,False,False,0,0,8,0,13,4,2026,0.47412774017173576,Deluxe,RO,714822.9988213874
2026-04-13,False,False,False,False,False,False,False,0,0,8,0,13,4,2026,0.47412774017173576,Executive Suite,RB,1394460.3307248128
2026-04-13,False,False,False,False,False,False,False,0,0,8,0,13,4,2026,0.47412774017173576,Suite,RB,1241761.0129890796
2026-04-13,False,False,False,False,False,False,False,0,0,8,0,13,4,2026,0.47412774017173576,Family Suite,RB,5235237.535358766
2026-04-13,False,False,False,False,False,False,False,0,0,8,0,13,4,2026,0.47412774017173576,Executive Suite,RO,1679779.5250702433
2026-04-13,False,False,False,False,False,False,False,0,0,8,0,13,4,2026,0.47412774017173576,Family Suite,RO,3819665.0283736465
2026-04-14,False,False,False,False,False,False,False,0,0,9,1,14,4,2026,0.49789338916767983,Deluxe,RB,797593.5865226426
2026-04-14,False,False,False,False,False,False,False,0,0,9,1,14,4,2026,0.49789338916767983,Deluxe,RO,712102.4837877909
2026-04-14,False,False,False,False,False,False,False,0,0,9,1,14,4,2026,0.49789338916767983,Executive Suite,RB,1563293.5857207328
2026-04-14,False,False,False,False,False,False,False,0,0,9,1,14,4,2026,0.49789338916767983,Suite,RB,1396874.8785966528
2026-04-14,False,False,False,False,False,False,False,0,0,9,1,14,4,2026,0.49789338916767983,Family Suite,RB,5402401.443952382
2026-04-14,False,False,False,False,False,False,False,0,0,9,1,14,4,2026,0.49789338916767983,Executive Suite,RO,1605391.8654968014
2026-04-14,False,False,False,False,False,False,False,0,0,9,1,14,4,2026,0.49789338916767983,Family Suite,RO,3935120.356633929
2026-04-15,False,False,False,False,False,False,False,0,0,10,2,15,4,2026,0.6437642746538397,Deluxe,RB,793744.3125506545
2026-04-15,False,False,False,False,False,False,False,0,0,10,2,15,4,2026,0.6437642746538397,Deluxe,RO,696582.587270385
2026-04-15,False,False,False,False,False,False,False,0,0,10,2,15,4,2026,0.6437642746538397,Executive Suite,RB,1636490.338836394
2026-04-15,False,False,False,False,False,False,False,0,0,10,2,15,4,2026,0.6437642746538397,Suite,RB,1570508.2323033982
2026-04-15,False,False,False,False,False,False,False,0,0,10,2,15,4,2026,0.6437642746538397,Family Suite,RB,5479379.310467265
2026-04-15,False,False,False,False,False,False,False,0,0,10,2,15,4,2026,0.6437642746538397,Executive Suite,RO,1574087.4439666707
2026-04-15,False,False,False,False,False,False,False,0,0,10,2,15,4,2026,0.6437642746538397,Family Suite,RO,3948900.560925596
2026-04-16,False,False,False,False,False,False,False,0,0,11,3,16,4,2026,0.7760812139130105,Deluxe,RB,772066.2383027294
2026-04-16,False,False,False,False,False,False,False,0,0,11,3,16,4,2026,0.7760812139130105,Deluxe,RO,712318.0710067092
2026-04-16,False,False,False,False,False,False,False,0,0,11,3,16,4,2026,0.7760812139130105,Executive Suite,RB,1531631.0092760166
2026-04-16,False,False,False,False,False,False,False,0,0,11,3,16,4,2026,0.7760812139130105,Suite,RB,2010794.2056224183
2026-04-16,False,False,False,False,False,False,False,0,0,11,3,16,4,2026,0.7760812139130105,Family Suite,RB,5609743.343848213
2026-04-16,False,False,False,False,False,False,False,0,0,11,3,16,4,2026,0.7760812139130105,Executive Suite,RO,1241991.6034321585
2026-04-16,False,False,False,False,False,False,False,0,0,11,3,16,4,2026,0.7760812139130105,Family Suite,RO,4039704.6466755946
2026-04-17,False,False,False,False,False,False,False,0,0,12,4,17,4,2026,0.7965993160054304,Deluxe,RB,785207.88367301
2026-04-17,False,False,False,False,False,False,False,0,0,12,4,17,4,2026,0.7965993160054304,Deluxe,RO,728162.4853478153
2026-04-17,False,False,False,False,False,False,False,0,0,12,4,17,4,2026,0.7965993160054304,Executive Suite,RB,1511087.247437196
2026-04-17,False,False,False,False,False,False,False,0,0,12,4,17,4,2026,0.7965993160054304,Suite,RB,2011887.6650920012
2026-04-17,False,False,False,False,False,False,False,0,0,12,4,17,4,2026,0.7965993160054304,Family Suite,RB,5691877.535201391
2026-04-17,False,False,False,False,False,False,False,0,0,12,4,17,4,2026,0.7965993160054304,Executive Suite,RO,1253663.297357244
2026-04-17,False,False,False,False,False,False,False,0,0,12,4,17,4,2026,0.7965993160054304,Family Suite,RO,4104704.5724871038
2026-04-18,False,True,False,False,False,False,False,0,0,13,5,18,4,2026,0.7936720648932571,Deluxe,RB,788838.4264597483
2026-04-18,False,True,False,False,False,False,False,0,0,13,5,18,4,2026,0.7936720648932571,Deluxe,RO,733091.3340662457
2026-04-18,False,True,False,False,False,False,False,0,0,13,5,18,4,2026,0.7936720648932571,Executive Suite,RB,1482132.920158284
2026-04-18,False,True,False,False,False,False,False,0,0,13,5,18,4,2026,0.7936720648932571,Suite,RB,2014703.0635924777
2026-04-18,False,True,False,False,False,False,False,0,0,13,5,18,4,2026,0.7936720648932571,Family Suite,RB,5614292.083927581
2026-04-18,False,True,False,False,False,False,False,0,0,13,5,18,4,2026,0.7936720648932571,Executive Suite,RO,1256666.030589587
2026-04-18,False,True,False,False,False,False,False,0,0,13,5,18,4,2026,0.7936720648932571,Family Suite,RO,4054785.283350199
2026-04-19,False,True,False,False,False,False,False,0,0,12,6,19,4,2026,0.4824251909460239,Deluxe,RB,810058.139728298
2026-04-19,False,True,False,False,False,False,False,0,0,12,6,19,4,2026,0.4824251909460239,Deluxe,RO,711695.4775775255
2026-04-19,False,True,False,False,False,False,False,0,0,12,6,19,4,2026,0.4824251909460239,Executive Suite,RB,1527076.1802401238
2026-04-19,False,True,False,False,False,False,False,0,0,12,6,19,4,2026,0.4824251909460239,Suite,RB,1423892.2833895825
2026-04-19,False,True,False,False,False,False,False,0,0,12,6,19,4,2026,0.4824251909460239,Family Suite,RB,5675403.735565479
2026-04-19,False,True,False,False,False,False,False,0,0,12,6,19,4,2026,0.4824251909460239,Executive Suite,RO,1616897.1407398614
2026-04-19,False,True,False,False,False,False,False,0,0,12,6,19,4,2026,0.4824251909460239,Family Suite,RO,4087975.4184226203
2026-04-20,False,False,False,False,False,False,False,0,0,11,0,20,4,2026,0.590171318632978,Deluxe,RB,787775.4732629155
2026-04-20,False,False,False,False,False,False,False,0,0,11,0,20,4,2026,0.590171318632978,Deluxe,RO,688424.0304560838
2026-04-20,False,False,False,False,False,False,False,0,0,11,0,20,4,2026,0.590171318632978,Executive Suite,RB,1630064.3627005806
2026-04-20,False,False,False,False,False,False,False,0,0,11,0,20,4,2026,0.590171318632978,Suite,RB,1580457.937683629
2026-04-20,False,False,False,False,False,False,False,0,0,11,0,20,4,2026,0.590171318632978,Family Suite,RB,5686627.388660716
2026-04-20,False,False,False,False,False,False,False,0,0,11,0,20,4,2026,0.590171318632978,Executive Suite,RO,1555046.2806313867
2026-04-20,False,False,False,False,False,False,False,0,0,11,0,20,4,2026,0.590171318632978,Family Suite,RO,4095506.9627946443
2026-04-21,False,False,False,False,False,False,False,0,0,10,1,21,4,2026,0.6982401088959562,Deluxe,RB,793417.3226967705
2026-04-21,False,False,False,False,False,False,False,0,0,10,1,21,4,2026,0.6982401088959562,Deluxe,RO,687320.6863860915
2026-04-21,False,False,False,False,False,False,False,0,0,10,1,21,4,2026,0.6982401088959562,Executive Suite,RB,1544820.9617320418
2026-04-21,False,False,False,False,False,False,False,0,0,10,1,21,4,2026,0.6982401088959562,Suite,RB,1648822.4677794771
2026-04-21,False,False,False,False,False,False,False,0,0,10,1,21,4,2026,0.6982401088959562,Family Suite,RB,5407435.0478601195
2026-04-21,False,False,False,False,False,False,False,0,0,10,1,21,4,2026,0.6982401088959562,Executive Suite,RO,1476585.8974174482
2026-04-21,False,False,False,False,False,False,False,0,0,10,1,21,4,2026,0.6982401088959562,Family Suite,RO,3921897.0028422624
2026-04-22,False,False,False,False,False,False,False,0,0,9,2,22,4,2026,0.7167194815921464,Deluxe,RB,790186.9399194187
2026-04-22,False,False,False,False,False,False,False,0,0,9,2,22,4,2026,0.7167194815921464,Deluxe,RO,694853.9052471002
2026-04-22,False,False,False,False,False,False,False,0,0,9,2,22,4,2026,0.7167194815921464,Executive Suite,RB,1607048.0812649557
2026-04-22,False,False,False,False,False,False,False,0,0,9,2,22,4,2026,0.7167194815921464,Suite,RB,1783583.3841618053
2026-04-22,False,False,False,False,False,False,False,0,0,9,2,22,4,2026,0.7167194815921464,Family Suite,RB,5191116.541104165
2026-04-22,False,False,False,False,False,False,False,0,0,9,2,22,4,2026,0.7167194815921464,Executive Suite,RO,1486448.583206381
2026-04-22,False,False,False,False,False,False,False,0,0,9,2,22,4,2026,0.7167194815921464,Family Suite,RO,3786155.6558452374
2026-04-23,False,False,False,False,False,False,False,0,0,8,3,23,4,2026,0.6818605388148061,Deluxe,RB,788728.2137420158
2026-04-23,False,False,False,False,False,False,False,0,0,8,3,23,4,2026,0.6818605388148061,Deluxe,RO,704158.653245075
2026-04-23,False,False,False,False,False,False,False,0,0,8,3,23,4,2026,0.6818605388148061,Executive Suite,RB,1576422.6162666287
2026-04-23,False,False,False,False,False,False,False,0,0,8,3,23,4,2026,0.6818605388148061,Suite,RB,1638949.2304210356
2026-04-23,False,False,False,False,False,False,False,0,0,8,3,23,4,2026,0.6818605388148061,Family Suite,RB,4904349.503272458
2026-04-23,False,False,False,False,False,False,False,0,0,8,3,23,4,2026,0.6818605388148061,Executive Suite,RO,1497016.9455425877
2026-04-23,False,False,False,False,False,False,False,0,0,8,3,23,4,2026,0.6818605388148061,Family Suite,RO,3499684.1304807905
2026-04-24,False,False,False,False,False,False,False,0,0,7,4,24,4,2026,0.6327600970517587,Deluxe,RB,803022.6778651326
2026-04-24,False,False,False,False,False,False,False,0,0,7,4,24,4,2026,0.6327600970517587,Deluxe,RO,714468.138201949
2026-04-24,False,False,False,False,False,False,False,0,0,7,4,24,4,2026,0.6327600970517587,Executive Suite,RB,1510445.8771892851
2026-04-24,False,False,False,False,False,False,False,0,0,7,4,24,4,2026,0.6327600970517587,Suite,RB,1578594.44509846
2026-04-24,False,False,False,False,False,False,False,0,0,7,4,24,4,2026,0.6327600970517587,Family Suite,RB,4899056.115886905
2026-04-24,False,False,False,False,False,False,False,0,0,7,4,24,4,2026,0.6327600970517587,Executive Suite,RO,1440491.3383397209
2026-04-24,False,False,False,False,False,False,False,0,0,7,4,24,4,2026,0.6327600970517587,Family Suite,RO,3496763.502589287
2026-04-25,False,True,False,False,False,False,False,0,0,6,5,25,4,2026,0.6548347174598856,Deluxe,RB,790337.2201712189
2026-04-25,False,True,False,False,False,False,False,0,0,6,5,25,4,2026,0.6548347174598856,Deluxe,RO,724405.1553012718
2026-04-25,False,True,False,False,False,False,False,0,0,6,5,25,4,2026,0.6548347174598856,Executive Suite,RB,1475973.4915274063
2026-04-25,False,True,False,False,False,False,False,0,0,6,5,25,4,2026,0.6548347174598856,Suite,RB,1521903.6979563313
2026-04-25,False,True,False,False,False,False,False,0,0,6,5,25,4,2026,0.6548347174598856,Family Suite,RB,4785435.867815477
2026-04-25,False,True,False,False,False,False,False,0,0,6,5,25,4,2026,0.6548347174598856,Executive Suite,RO,1424217.2046523094
2026-04-25,False,True,False,False,False,False,False,0,0,6,5,25,4,2026,0.6548347174598856,Family Suite,RO,3406857.6386250015
2026-04-26,False,True,False,False,False,False,False,0,0,5,6,26,4,2026,0.4325234087644377,Deluxe,RB,821114.6967408565
2026-04-26,False,True,False,False,False,False,False,0,0,5,6,26,4,2026,0.4325234087644377,Deluxe,RO,747949.7536103461
2026-04-26,False,True,False,False,False,False,False,0,0,5,6,26,4,2026,0.4325234087644377,Executive Suite,RB,1430050.4830164614
2026-04-26,False,True,False,False,False,False,False,0,0,5,6,26,4,2026,0.4325234087644377,Suite,RB,1225688.852122239
2026-04-26,False,True,False,False,False,False,False,0,0,5,6,26,4,2026,0.4325234087644377,Family Suite,RB,5122357.075794645
2026-04-26,False,True,False,False,False,False,False,0,0,5,6,26,4,2026,0.4325234087644377,Executive Suite,RO,1673143.92940881
2026-04-26,False,True,False,False,False,False,False,0,0,5,6,26,4,2026,0.4325234087644377,Family Suite,RO,3693504.93907738
2026-04-27,False,False,False,False,False,False,False,0,0,4,0,27,4,2026,0.5807805926898268,Deluxe,RB,787315.8591514971
2026-04-27,False,False,False,False,False,False,False,0,0,4,0,27,4,2026,0.5807805926898268,Deluxe,RO,700765.4076524776
2026-04-27,False,False,False,False,False,False,False,0,0,4,0,27,4,2026,0.5807805926898268,Executive Suite,RB,1667694.0430976124
2026-04-27,False,False,False,False,False,False,False,0,0,4,0,27,4,2026,0.5807805926898268,Suite,RB,1506322.5137768267
2026-04-27,False,False,False,False,False,False,False,0,0,4,0,27,4,2026,0.5807805926898268,Family Suite,RB,5062190.780473215
2026-04-27,False,False,False,False,False,False,False,0,0,4,0,27,4,2026,0.5807805926898268,Executive Suite,RO,1599423.5411779976
2026-04-27,False,False,False,False,False,False,False,0,0,4,0,27,4,2026,0.5807805926898268,Family Suite,RO,3645133.2265357156
2026-04-28,False,False,False,False,False,False,False,0,0,3,1,28,4,2026,0.5824370848395305,Deluxe,RB,778276.5255302012
2026-04-28,False,False,False,False,False,False,False,0,0,3,1,28,4,2026,0.5824370848395305,Deluxe,RO,684306.0148716127
2026-04-28,False,False,False,False,False,False,False,0,0,3,1,28,4,2026,0.5824370848395305,Executive Suite,RB,1667205.6866939343
2026-04-28,False,False,False,False,False,False,False,0,0,3,1,28,4,2026,0.5824370848395305,Suite,RB,1511964.5511999098
2026-04-28,False,False,False,False,False,False,False,0,0,3,1,28,4,2026,0.5824370848395305,Family Suite,RB,5096927.495895834
2026-04-28,False,False,False,False,False,False,False,0,0,3,1,28,4,2026,0.5824370848395305,Executive Suite,RO,1594700.8205273105
2026-04-28,False,False,False,False,False,False,False,0,0,3,1,28,4,2026,0.5824370848395305,Family Suite,RO,3683341.9196309526
2026-04-29,False,False,False,False,False,False,False,0,0,2,2,29,4,2026,0.6178267110235377,Deluxe,RB,790777.5823324635
2026-04-29,False,False,False,False,False,False,False,0,0,2,2,29,4,2026,0.6178267110235377,Deluxe,RO,680037.5349160576
2026-04-29,False,False,False,False,False,False,False,0,0,2,2,29,4,2026,0.6178267110235377,Executive Suite,RB,1692198.347596421
2026-04-29,False,False,False,False,False,False,False,0,0,2,2,29,4,2026,0.6178267110235377,Suite,RB,1517732.0536382445
2026-04-29,False,False,False,False,False,False,False,0,0,2,2,29,4,2026,0.6178267110235377,Family Suite,RB,5281398.305339285
2026-04-29,False,False,False,False,False,False,False,0,0,2,2,29,4,2026,0.6178267110235377,Executive Suite,RO,1587860.2870017
2026-04-29,False,False,False,False,False,False,False,0,0,2,2,29,4,2026,0.6178267110235377,Family Suite,RO,3766001.711773811
2026-04-30,False,False,False,False,False,False,False,0,0,1,3,30,4,2026,0.5735990541726487,Deluxe,RB,786897.183228409
2026-04-30,False,False,False,False,False,False,False,0,0,1,3,30,4,2026,0.5735990541726487,Deluxe,RO,687857.6707161803
2026-04-30,False,False,False,False,False,False,False,0,0,1,3,30,4,2026,0.5735990541726487,Executive Suite,RB,1637352.0452797739
2026-04-30,False,False,False,False,False,False,False,0,0,1,3,30,4,2026,0.5735990541726487,Suite,RB,1477890.1766688863
2026-04-30,False,False,False,False,False,False,False,0,0,1,3,30,4,2026,0.5735990541726487,Family Suite,RB,5532311.697928572
2026-04-30,False,False,False,False,False,False,False,0,0,1,3,30,4,2026,0.5735990541726487,Executive Suite,RO,1583011.6580065265
2026-04-30,False,False,False,False,False,False,False,0,0,1,3,30,4,2026,0.5735990541726487,Family Suite,RO,3920032.55404762
2026-05-01,True,False,False,False,False,False,True,3,1,0,4,1,5,2026,0.6666206726329291,Deluxe,RB,813847.54208405
2026-05-01,True,False,False,False,False,False,True,3,1,0,4,1,5,2026,0.6666206726329291,Deluxe,RO,727649.5331475169
2026-05-01,True,False,False,False,False,False,True,3,1,0,4,1,5,2026,0.6666206726329291,Executive Suite,RB,1678932.8881038537
2026-05-01,True,False,False,False,False,False,True,3,1,0,4,1,5,2026,0.6666206726329291,Suite,RB,1706196.7264074367
2026-05-01,True,False,False,False,False,False,True,3,1,0,4,1,5,2026,0.6666206726329291,Family Suite,RB,5052013.0041314475
